id,content,date,language,tags,title,ratings
377380-176154049117,فندق نظيف وتعامل راقي من الموظفين,2021-05-22T00:26:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]",Afraa hotel,"{'normalized': 80, 'raw': 4}"
377380-176171863654,شققرمفروشة,2021-05-22T06:14:00+00:00,ara,"[{'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",OYO 123 Dome El Nozha,"{'normalized': 80, 'raw': 4}"
377380-176172692036,للأسف الفرع الذي في العقيق غير مناسب واستغرب من وزارة السياحة أن تسمح بهكذا أماكن للإقامة.,2021-05-22T13:32:00+00:00,ara,"[{'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Farhan Hotel Suites,"{'normalized': 20, 'raw': 1}"
377380-167615201298,"من اروع المنتجعات التي قمت بزيارتها سواءً داخل او خاج السعودية ، الخدمة و النظافة ممتازة ، رحلة السفاري من التجارب الي جدًا ممتعة داخل المنتجع تقيمي جدًا ممتاز لكل الانشطة",2021-02-12T09:39:00+00:00,ara,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}]","Nofa Riyadh, A Radisson Collection Resort","{'normalized': 100, 'raw': 5}"
377380-167615204287,الفندق ممتاز و مناسب جدا في حال كان عملك في الصناعية الجديدة أو قريب منها,2021-02-12T09:39:00+00:00,ara,"[{'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Cristal Amaken Hotel,"{'normalized': 80, 'raw': 4}"
377380-167615202717,It was an amazing experience for me and my family. Thank you ms. Nuha mr. Majed and mr.Ahmed for being very helpful.,2021-02-12T09:39:00+00:00,eng,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}]","Nofa Riyadh, A Radisson Collection Resort","{'normalized': 100, 'raw': 5}"
377380-167615209232,"We had an amazing time at NOFA, the kids loved the safari , mini Zoo , cycling , riding the horse and camel and even swimming in a hot swimming pool at winter We celebrated a special occasion and the reception employees made it more special they were super friendly Thank you soooooo much for making those 3 days a nice memory for all of us",2021-02-12T09:39:00+00:00,eng,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}]","Nofa Riyadh, A Radisson Collection Resort","{'normalized': 100, 'raw': 5}"
377380-176291376466,ممتاز,2021-05-22T17:52:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]",M Hotel Al Dana Makkah by Millennium,"{'normalized': 100, 'raw': 5}"
377380-167516456754,It was good,2021-02-12T09:52:00+00:00,eng,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Central Fish Market,"{'normalized': 80, 'raw': 4}"
377380-167616458330,مكان مرتب وخدمة رائع ونظيف ومرتب ويستحق الزيارة,2021-02-12T09:59:00+00:00,ara,"[{'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122rg', 'sentiment': None}]",Golden Tulip Dammam - جولدن توليب كورنيش الدمام,"{'normalized': 100, 'raw': 5}"
377380-176161036482,جميل وراقي وبعيد عن الإزعاج وقريب من ساحه الحرم فندق 5 نجوم ..انصح به,2021-05-23T01:50:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]",Al Ghufran Safwah Hotel Makkah | فندق صفوة الغفران مكة المكرمة,"{'normalized': 20, 'raw': 1}"
377380-167500015109,جميل,2021-02-12T10:07:00+00:00,ara,"[{'value': 'c07bbh0cu1iccnqmcq00', 'sentiment': None}]",Shafa Abha Hotel,"{'normalized': 100, 'raw': 5}"
377380-167520785359,ممتاز ..كل مايبحث عنه المستهلك تحت سقف الرياض غاليري,2021-02-12T10:19:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Gallery Mall,"{'normalized': 80, 'raw': 4}"
377380-167533253316,رائع جدا,2021-02-12T10:22:00+00:00,ara,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]","Burj Rafal Riyadh, A Marriott International Hotel","{'normalized': 100, 'raw': 5}"
377380-167523275786,‏تحفة فنية إسلامية,2021-02-12T10:24:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s90', 'sentiment': None}]",Al Rahma Mosque / Apung,"{'normalized': 100, 'raw': 5}"
377380-168033481598,"Property is clean, and safety compliance considering the temperature check on the entrance and the hygiene of the room it selfthe only concern I had is that the breakfast was not included in the price noting that it is not cheap",2021-02-12T10:33:00+00:00,eng,"[{'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Crowne Plaza Riyadh Minhal,"{'normalized': 80, 'raw': 8}"
377380-167483123001,رائع جدا وحلو والى في الاستقبال محترمين وعندهم اشياء حلوه مثل الإفطار واسعارهم حلوه وأنصح الجميع فيه وان شاءالله اذا زرت الرياض مره ثانيه استاجر فيه,2021-02-12T11:26:00+00:00,ara,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}]",فندق كيتزال,"{'normalized': 100, 'raw': 5}"
377380-167506861762,مميز جداً,2021-02-12T10:34:00+00:00,ara,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Crowne Plaza Riyadh Rdc Hotel & Convention,"{'normalized': 100, 'raw': 5}"
377380-176294756301,لا بأس,2021-05-23T19:03:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",Ruve Al Madinah,"{'normalized': 80, 'raw': 4}"
377380-167516456713,جيد يحتاج تهويه ونظافه,2021-02-12T10:52:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Central Fish Market,"{'normalized': 60, 'raw': 3}"
377380-167516456718,This place is good and clean.,2021-02-12T10:52:00+00:00,eng,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Central Fish Market,"{'normalized': 100, 'raw': 5}"
377380-176306884648,جدا تجربه سيئه انتبهوا للقبو جدا ضيق معنا يوكن جديد من الضيق تحكك المفروض يحطون تنبيه,2021-05-23T23:17:00+00:00,ara,"[{'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Al Farhan Hotel Suites,"{'normalized': 20, 'raw': 1}"
377380-167620493917,فرش و شقق قديمة و اضاءة ضعيفة جدا,2021-02-12T10:53:00+00:00,ara,"[{'value': 'c07bkec8hb0r13sa7crg', 'sentiment': None}, {'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",OYO 114 Dome Hotel Al Sulaimaniah,"{'normalized': 20, 'raw': 1}"
377380-167536249940,الحرم المكي مساحته مليون متر مربع يسع ٢ مليون شخص …Moreالحرم المكي مساحته مليون متر مربع يسع ٢ مليون شخص يزوره ٢٠ مليون إنسان سنوياً مفتوح ٢٤ ساعه لا يُغلق أبداً به ١٨٠٠ عامل نظافة ٤٠ سيارة نظافة كهربائية ٦٠ آله لتنظيف الساحات ٢٠٠٠ حاوية نظافة ٤٠.٠٠٠ الف سجادة في الحرم أطول من المسافة بين جدة و مكة ٧٩ ك.م مخزن يتسع ل ١٥.٠٠٠ الف سجادة ١٣.٠٠٠ الف دورة مياة يتم تنظيفها ٤ مرات يومياً ٢٥.٠٠٠ الف حافظة ماء من أكبر ُسقيا الماء في العالم ١٠٠ عينة عشوائية تُفحص يومياً من الماء الماء الفائض من زمزم يُخزن في مخزن يتسع الي ١.٧٠٠.٠٠٠ قارورة ماء سعة ١٠ لتر مقرأة الحرمين خدمة مجانية ٢٤ ساعه يومياً مجازة بالقراءات العشرة اكثر من ١٨٠ دولة استفادة منها اكثر من نصف مليون ٥٠٠.٠٠٠ موعد خلال ٣ سنوات أكثر من ٢٠٠٠ صندوق أمانات مئات وحدات التبريد خاصة بالحرم البلاط يعكس الضوء ويعكس الحرارة خدمة تطبيق المقصد يدلك علي اي مكان بالحرم الأنظمة الصوتية نسبة الخطأ ٠٪‏ ٦٠٠٠ سماعة صوتية ٤ أنظمة صوتية ٥٠ موظف صوت مصاحف مترجمة الي ٦٥ لغة مختلفه ترجمة خطبة الجمعة الي ٥ لغات مختلفة خدمات ذوي الاحتياجات الخاصة ١٠٠٠٠ الآلاف عربة عادية توزع مجاناً ٤٠٠ عربة الكترونية العربات المستقلة الثنائية والثلاثية ٤.٠٠٠.٠٠٠ إفطار صائم ٥.٠٠.٠٠٠ تمرة منزوعة النوي توزع داخل الحرم ينتهي التنظيف بعد الإفطار في دقيقتين فقط اللهم احفظ بيتك الحرام من كل من يريد به سوءً يا حفيظ اللهم أمين,2021-02-12T10:59:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uvg', 'sentiment': None}]",Masjid al-Haram,"{'normalized': 100, 'raw': 5}"
377380-167621556646,الفندق جيد ولكن للأسف موظفين الاستقبال ليسوا على قدر المسؤليه,2021-02-12T11:04:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",Al Manzel Al Hadea Hotel Apartments,"{'normalized': 20, 'raw': 1}"
377380-176286565421,اقامة جميلة بالفندق واستقبال راقي,2021-05-24T14:20:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}, {'value': 'c07bja4bb64t6si78upg', 'sentiment': None}]",Hotel Raffles Makkah Palace,"{'normalized': 100, 'raw': 5}"
377380-167621553019,رائع جدا جدا جدا,2021-02-12T11:08:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",Crowne Plaza Madinah,"{'normalized': 100, 'raw': 5}"
377380-167505579676,سعره رخيص,2021-02-12T11:14:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]",منازل النور-Manzel Alnour Units,"{'normalized': 60, 'raw': 3}"
377380-167532695365,I love it,2021-02-12T11:15:00+00:00,eng,"[{'value': 'c07bja4bb64t6si78uvg', 'sentiment': None}]",Jabal Al Rahma - Mount of Mercy,"{'normalized': 100, 'raw': 5}"
377380-167622251904,له ميزة حلوة إنه قريب من الحرم المكي.,2021-02-12T11:18:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]",Jawad Al Taj Hotel,"{'normalized': 60, 'raw': 3}"
377380-167520785549,احب الفرفره هنا ❤️,2021-02-12T11:19:00+00:00,ara,"[{'value': 'c0rqvf8cu1i938rekgn0', 'sentiment': None}]",Riyadh Gallery Mall,"{'normalized': 100, 'raw': 5}"
377380-176403418794,Super,2021-05-25T04:50:00+00:00,eng,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]",Burj Al-Sultan Hotel,"{'normalized': 80, 'raw': 4}"
377380-197692199326,"Myconos restaurant in Jeddah ,KSA,was a very pleasant surprise for us. We have visited a lot of Greek restaurants,but most of the times,the food didn't remind us at all the really good taste of Genuine Greek Food. But in Myconos bistro was exactly the opposite!!!! We ate pantzari salat,manitaria Grevenwn, Trilogia,Sofrito, Mosharisia brizola,arnisio kotsi EVERYTHING EXCELLENT ,thanks of course to Greek Chef!!! Credits to the atmosphere also!!! The decoration,the music and of course the staff which were. Very polite !!!! So, Strongly recommended",2021-02-12T11:28:00+00:00,eng,"[{'value': 'c07bdkkbb64t6si78s2g', 'sentiment': None}]",Mykonos Restaurant,"{'normalized': 100, 'raw': 5}"
377380-167518089591,مقلب ولا يصلح,2021-02-12T11:30:00+00:00,ara,"[{'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Capital O 162 Brzeen Hotel,"{'normalized': 20, 'raw': 1}"
377380-167512895504,فندق جيد قريب من الحرم النبوى الشريف وخصوصا بوابة السلام رقم واحد والقبة الخضراء والبقيع وعندهم باص للنقل النساء للحرم لان بوابة النساء نوعا ما بعيدة وخصوصا لكبار السن . Nice hotel nearby prophet muhammad.,2021-02-12T11:35:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",Pullman Zamzam Madina,"{'normalized': 80, 'raw': 4}"
377380-176542240340,"تجربة اقامة ممتعة"",null,""تجربة اقامة ممتعة"",false,false]]",2021-05-25T20:02:00+00:00,ara,"[{'value': 'c07bdncbb64t6si78srg', 'sentiment': None}, {'value': 'c07bdifepd3oq1r122qg', 'sentiment': None}]",Carlton Al Moaibed Hotel Dammam,"{'normalized': 80, 'raw': 4}"
377380-176476502380,Lack of cleanliness,2021-05-26T02:29:00+00:00,eng,"[{'value': 'c07bbh0cu1iccnqmcq00', 'sentiment': None}, {'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Raghdan Tourist Complex,"{'normalized': 20, 'raw': 1}"
377380-167507367349,جميل جدا ونظيف وتعامل راقي,2021-02-12T11:47:00+00:00,ara,"[{'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Hashim House Hotel,"{'normalized': 100, 'raw': 5}"
377380-167624016881,فندق مستواه وسط .بحاجة إلى صيانة,2021-02-12T11:47:00+00:00,ara,"[{'value': 'c07bdofepd3oq1r123jg', 'sentiment': None}]",Province Al Sham Madinah,"{'normalized': 40, 'raw': 2}"
377380-167624116817,ممتاز اسعار ممتازه هدوء غرف واسعه يوجد صوت بالمصعد الثاني اللي على اليمين يخوف صراحه الاستقبال محترم جدا استأجرت عندهم يوم الاثنين الموافق ٨ / ٢ / ٢٠٢١ كانت الآخت بالاستقبال متساعده ومحترمه جدا سرعه في تنفيذ طلبات العميل مواقف متوفرة بصراحه انصح بالتعامل معهم,2021-02-12T11:49:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",Madina Palace Hotel,"{'normalized': 100, 'raw': 5}"
377380-176639139663,"Cheap and good"",null,""Cheap and good"",false,false]]",2021-05-28T00:33:00+00:00,eng,"[{'value': 'c07bja4bb64t6si78uog', 'sentiment': None}]",Al Eairy Apartments - Makkah 3,"{'normalized': 60, 'raw': 3}"
377380-167516450880,كل شيء ممتاز الا انه يوجد مبالغه في أسعار تنظيف السمك ... بالاضافه الى البخشيش للعماله المنظفين,2021-02-12T11:52:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s3g', 'sentiment': None}]",Central Fish Market,"{'normalized': 100, 'raw': 5}"
377380-167507833940,التفاصيل جميلة,2021-02-12T11:55:00+00:00,eng,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Four Seasons Hotel Riyadh At Kingdom Center,"{'normalized': 100, 'raw': 5}"
377380-167536252727,جنه الله في ارضه,2021-02-12T11:59:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uvg', 'sentiment': None}]",Masjid al-Haram,"{'normalized': 100, 'raw': 5}"
377380-167536246392,انه بيت الله الحرام,2021-02-12T11:59:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uvg', 'sentiment': None}]",Masjid al-Haram,"{'normalized': 100, 'raw': 5}"
377380-167508244776,الفندق ممتاز وجميل جدا المرافق رائعة ولكن الاستقبال لايرتقون ل مستوى خمس نجوم يحتاجون دورات في التعامل مع العملاء,2021-02-12T12:06:00+00:00,ara,"[{'value': 'c07bdkkbb64t6si78s20', 'sentiment': None}]",Jeddah Hilton Hotel,"{'normalized': 60, 'raw': 3}"
377380-167536240030,ممتاز جدا,2021-02-12T11:59:00+00:00,ara,"[{'value': 'c07bja4bb64t6si78uvg', 'sentiment': None}]",Masjid al-Haram,"{'normalized': 100, 'raw': 5}"
377380-167522286871,جميل واغلب الماركات العالمية موجودة,2021-02-12T12:02:00+00:00,ara,"[{'value': 'c07bjunepd3oq1r125cg', 'sentiment': None}]",Jouri Mall,"{'normalized': 100, 'raw': 5}"
377380-168039400251,"the hotel is located in nice and vital area. The hotel breakfast buffet is perfect, and multiple choices of food.The room is comfortable and equipped with all necessary guest daily useDon't miss it.",2021-02-12T12:03:00+00:00,eng,"[{'value': 'c0rquskbb64sdb6ukkq0', 'sentiment': None}, {'value': 'c0rqv44bb64sdb6ukkr0', 'sentiment': None}]",Holiday Inn Riyadh - Meydan,"{'normalized': 100, 'raw': 10}"
